song,singer,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Loin d'ici (Esc Version),ZOË,spotify:track:2cfOJEps2LXYNQgbAwM3bR,0.647,0.624,4,-5.335,0,0.0367,0.516,0.0,0.165,0.461,142.999,audio_features,2cfOJEps2LXYNQgbAwM3bR,spotify:track:2cfOJEps2LXYNQgbAwM3bR,https://api.spotify.com/v1/tracks/2cfOJEps2LXYNQgbAwM3bR,https://api.spotify.com/v1/audio-analysis/2cfOJEps2LXYNQgbAwM3bR,180000,4
Walk On Water - Eurovision 2016 - Malta,Ira Losco,spotify:track:1yOgwmQx1g6TiHXVqZKadj,0.538,0.795,3,-4.848,0,0.0443,0.00417,1.57e-06,0.125,0.192,123.987,audio_features,1yOgwmQx1g6TiHXVqZKadj,spotify:track:1yOgwmQx1g6TiHXVqZKadj,https://api.spotify.com/v1/tracks/1yOgwmQx1g6TiHXVqZKadj,https://api.spotify.com/v1/audio-analysis/1yOgwmQx1g6TiHXVqZKadj,183819,4
Slow Down,Douwe Bob,spotify:track:26bqkV4bV12BKHnuUIGLII,0.601,0.794,7,-4.95,1,0.0281,0.0836,7.44e-06,0.0564,0.668,123.747,audio_features,26bqkV4bV12BKHnuUIGLII,spotify:track:26bqkV4bV12BKHnuUIGLII,https://api.spotify.com/v1/tracks/26bqkV4bV12BKHnuUIGLII,https://api.spotify.com/v1/audio-analysis/26bqkV4bV12BKHnuUIGLII,166173,4
What's the Pressure,Laura Tesoro,spotify:track:4xgRKaIOiRJK5SsPRqjzlA,0.749,0.811,11,-2.626,1,0.099,0.0228,0.0,0.0693,0.762,117.01,audio_features,4xgRKaIOiRJK5SsPRqjzlA,spotify:track:4xgRKaIOiRJK5SsPRqjzlA,https://api.spotify.com/v1/tracks/4xgRKaIOiRJK5SsPRqjzlA,https://api.spotify.com/v1/audio-analysis/4xgRKaIOiRJK5SsPRqjzlA,171893,4
Heartbeat,Justs Sirmais,spotify:track:59YDuvEyFGZaId3dyFu8RN,0.675,0.551,1,-7.268,1,0.0665,0.0337,0.0,0.0921,0.518,114.97,audio_features,59YDuvEyFGZaId3dyFu8RN,spotify:track:59YDuvEyFGZaId3dyFu8RN,https://api.spotify.com/v1/tracks/59YDuvEyFGZaId3dyFu8RN,https://api.spotify.com/v1/audio-analysis/59YDuvEyFGZaId3dyFu8RN,176353,4
Pioneer,Freddie,spotify:track:6oedZ02tyJyBbGmMAnpNdR,0.482,0.71,0,-4.584,0,0.0377,0.238,1.65e-06,0.175,0.24,71.915,audio_features,6oedZ02tyJyBbGmMAnpNdR,spotify:track:6oedZ02tyJyBbGmMAnpNdR,https://api.spotify.com/v1/tracks/6oedZ02tyJyBbGmMAnpNdR,https://api.spotify.com/v1/audio-analysis/6oedZ02tyJyBbGmMAnpNdR,178750,4
Miracle - Eurovision 2016,Samra,spotify:track:0etFNuOi2EMWBCE9EHJg11,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.335,95.995,audio_features,0etFNuOi2EMWBCE9EHJg11,spotify:track:0etFNuOi2EMWBCE9EHJg11,https://api.spotify.com/v1/tracks/0etFNuOi2EMWBCE9EHJg11,https://api.spotify.com/v1/audio-analysis/0etFNuOi2EMWBCE9EHJg11,182400,4
I've Been Waiting for This Night,Donny Montell,spotify:track:0VPCXDBbSuz4tCxsQlInu1,0.471,0.778,9,-5.99,1,0.039,0.00457,0.0,0.174,0.448,134.106,audio_features,0VPCXDBbSuz4tCxsQlInu1,spotify:track:0VPCXDBbSuz4tCxsQlInu1,https://api.spotify.com/v1/tracks/0VPCXDBbSuz4tCxsQlInu1,https://api.spotify.com/v1/audio-analysis/0VPCXDBbSuz4tCxsQlInu1,185537,4
Alter Ego,Minus-One,spotify:track:6yj2sEcpIjR0fCHG9geuAZ,0.481,0.91,10,-3.624,0,0.051,0.0056,5.22e-06,0.0979,0.594,130.011,audio_features,6yj2sEcpIjR0fCHG9geuAZ,spotify:track:6yj2sEcpIjR0fCHG9geuAZ,https://api.spotify.com/v1/tracks/6yj2sEcpIjR0fCHG9geuAZ,https://api.spotify.com/v1/audio-analysis/6yj2sEcpIjR0fCHG9geuAZ,183093,4
Hear Them Calling,Greta Salóme,spotify:track:5IIIR38OtnHnEcMvyOMsOe,0.451,0.539,5,-12.399,1,0.0509,0.0338,0.0,0.202,0.31,134.192,audio_features,5IIIR38OtnHnEcMvyOMsOe,spotify:track:5IIIR38OtnHnEcMvyOMsOe,https://api.spotify.com/v1/tracks/5IIIR38OtnHnEcMvyOMsOe,https://api.spotify.com/v1/audio-analysis/5IIIR38OtnHnEcMvyOMsOe,179104,4
Say Yay!,Barei,spotify:track:11cf086T0gxzVy9KHh77Iq,0.623,0.857,5,-3.091,0,0.037,0.0592,0.0,0.192,0.548,124.947,audio_features,11cf086T0gxzVy9KHh77Iq,spotify:track:11cf086T0gxzVy9KHh77Iq,https://api.spotify.com/v1/tracks/11cf086T0gxzVy9KHh77Iq,https://api.spotify.com/v1/audio-analysis/11cf086T0gxzVy9KHh77Iq,177260,4
No Degree of Separation - Eurovision Version,Francesca Michielin,spotify:track:60hZOS486h0b6nvykyvR7a,0.286,0.777,0,-3.661,1,0.0424,0.0197,0.0,0.165,0.339,149.965,audio_features,60hZOS486h0b6nvykyvR7a,spotify:track:60hZOS486h0b6nvykyvR7a,https://api.spotify.com/v1/tracks/60hZOS486h0b6nvykyvR7a,https://api.spotify.com/v1/audio-analysis/60hZOS486h0b6nvykyvR7a,188133,4
You're Not Alone,Joe and Jake,spotify:track:3IYQ2ZLmZTG5sNiRzbaBp6,0.531,0.87,4,-4.644,1,0.053,0.0012,0.0,0.17,0.344,128.022,audio_features,3IYQ2ZLmZTG5sNiRzbaBp6,spotify:track:3IYQ2ZLmZTG5sNiRzbaBp6,https://api.spotify.com/v1/tracks/3IYQ2ZLmZTG5sNiRzbaBp6,https://api.spotify.com/v1/audio-analysis/3IYQ2ZLmZTG5sNiRzbaBp6,170797,4
Color Of Your Life,Michał Szpak,spotify:track:4hDnWMqJU0XJ1MIdWRhn9P,0.489,0.673,9,-4.924,0,0.0281,0.0884,0.0,0.0831,0.252,83.004,audio_features,4hDnWMqJU0XJ1MIdWRhn9P,spotify:track:4hDnWMqJU0XJ1MIdWRhn9P,https://api.spotify.com/v1/tracks/4hDnWMqJU0XJ1MIdWRhn9P,https://api.spotify.com/v1/audio-analysis/4hDnWMqJU0XJ1MIdWRhn9P,200267,4
Ghost,Jamie-Lee,spotify:track:5CWfw2pmSmF5tjRw8bItvU,0.277,0.585,10,-6.699,0,0.0413,0.34,0.0,0.0653,0.242,80.094,audio_features,5CWfw2pmSmF5tjRw8bItvU,spotify:track:5CWfw2pmSmF5tjRw8bItvU,https://api.spotify.com/v1/tracks/5CWfw2pmSmF5tjRw8bItvU,https://api.spotify.com/v1/audio-analysis/5CWfw2pmSmF5tjRw8bItvU,232947,4
Dona,Kaliopi,spotify:track:73MwyA75Di6zMWkBUFjNWa,0.519,0.512,7,-6.827,1,0.0478,0.175,4.97e-06,0.11,0.168,131.849,audio_features,73MwyA75Di6zMWkBUFjNWa,spotify:track:73MwyA75Di6zMWkBUFjNWa,https://api.spotify.com/v1/tracks/73MwyA75Di6zMWkBUFjNWa,https://api.spotify.com/v1/audio-analysis/73MwyA75Di6zMWkBUFjNWa,180316,4
Sing It Away,Sandhja,spotify:track:1oXBMCKtUPI4c2eRHziEMy,0.652,0.898,7,-4.554,0,0.0773,0.00473,0.0269,0.152,0.576,126.027,audio_features,1oXBMCKtUPI4c2eRHziEMy,spotify:track:1oXBMCKtUPI4c2eRHziEMy,https://api.spotify.com/v1/tracks/1oXBMCKtUPI4c2eRHziEMy,https://api.spotify.com/v1/audio-analysis/1oXBMCKtUPI4c2eRHziEMy,180806,4
Soldiers Of Love,Lighthouse X,spotify:track:6GqgqnOOzjUJrmdOoa7UwF,0.651,0.705,8,-6.582,1,0.0452,0.0231,0.0,0.0599,0.393,127.074,audio_features,6GqgqnOOzjUJrmdOoa7UwF,spotify:track:6GqgqnOOzjUJrmdOoa7UwF,https://api.spotify.com/v1/tracks/6GqgqnOOzjUJrmdOoa7UwF,https://api.spotify.com/v1/audio-analysis/6GqgqnOOzjUJrmdOoa7UwF,179747,4
Icebreaker,Agnete Saba,spotify:track:13HG0RJm6LyYRGDV0mTD9h,0.431,0.723,6,-5.961,0,0.0377,0.0127,1.19e-06,0.114,0.184,124.915,audio_features,13HG0RJm6LyYRGDV0mTD9h,spotify:track:13HG0RJm6LyYRGDV0mTD9h,https://api.spotify.com/v1/tracks/13HG0RJm6LyYRGDV0mTD9h,https://api.spotify.com/v1/audio-analysis/13HG0RJm6LyYRGDV0mTD9h,176307,3
Play - Eurovision 2016 - Estonia,Jüri Pootsmann,spotify:track:3tX3JXpYEJp8xKXxaNRN0a,0.497,0.627,9,-6.608,0,0.0876,0.555,0.0,0.29,0.308,179.778,audio_features,3tX3JXpYEJp8xKXxaNRN0a,spotify:track:3tX3JXpYEJp8xKXxaNRN0a,https://api.spotify.com/v1/tracks/3tX3JXpYEJp8xKXxaNRN0a,https://api.spotify.com/v1/audio-analysis/3tX3JXpYEJp8xKXxaNRN0a,179713,4
A Million Voices,Polina Gagarina,spotify:track:6VlxdfLIfqf7saVOuerWyR,0.43,0.664,7,-3.958,1,0.0293,0.18,0.0,0.169,0.324,76.101,audio_features,6VlxdfLIfqf7saVOuerWyR,spotify:track:6VlxdfLIfqf7saVOuerWyR,https://api.spotify.com/v1/tracks/6VlxdfLIfqf7saVOuerWyR,https://api.spotify.com/v1/audio-analysis/6VlxdfLIfqf7saVOuerWyR,180382,4
Grande amore,Il Volo,spotify:track:0kvmefxq2QnrRPGOKJeb4F,0.463,0.617,1,-5.853,1,0.0291,0.0576,8.11e-05,0.133,0.179,142.098,audio_features,0kvmefxq2QnrRPGOKJeb4F,spotify:track:0kvmefxq2QnrRPGOKJeb4F,https://api.spotify.com/v1/tracks/0kvmefxq2QnrRPGOKJeb4F,https://api.spotify.com/v1/audio-analysis/0kvmefxq2QnrRPGOKJeb4F,226587,4
Rhythm Inside,Loïc Nottet,spotify:track:3O2MsMZHCgSbRGEca5ML1N,0.821,0.513,7,-5.388,1,0.0436,0.0802,0.0,0.067,0.308,90.008,audio_features,3O2MsMZHCgSbRGEca5ML1N,spotify:track:3O2MsMZHCgSbRGEca5ML1N,https://api.spotify.com/v1/tracks/3O2MsMZHCgSbRGEca5ML1N,https://api.spotify.com/v1/audio-analysis/3O2MsMZHCgSbRGEca5ML1N,172153,4
Love Injected,Aminata,spotify:track:1hWgnVgAhxwP2YDLWeh8xh,0.448,0.292,7,-10.178,0,0.0496,0.122,0.016,0.119,0.157,144.419,audio_features,1hWgnVgAhxwP2YDLWeh8xh,spotify:track:1hWgnVgAhxwP2YDLWeh8xh,https://api.spotify.com/v1/tracks/1hWgnVgAhxwP2YDLWeh8xh,https://api.spotify.com/v1/audio-analysis/1hWgnVgAhxwP2YDLWeh8xh,199784,5
Goodbye To Yesterday,Elina Born & Stig Rästa,spotify:track:0RSkLhxAc601EgeKkyXNVB,0.626,0.835,7,-5.059,0,0.0451,0.377,1.19e-06,0.39,0.699,138.031,audio_features,0RSkLhxAc601EgeKkyXNVB,spotify:track:0RSkLhxAc601EgeKkyXNVB,https://api.spotify.com/v1/tracks/0RSkLhxAc601EgeKkyXNVB,https://api.spotify.com/v1/audio-analysis/0RSkLhxAc601EgeKkyXNVB,179130,4
Golden Boy - Eurovision 2015 - Israel,Nadav Guedj,spotify:track:4pCBCEWeBGJxdRWqT8GQkY,0.659,0.751,1,-7.088,0,0.0603,0.093,0.0,0.0993,0.578,115.021,audio_features,4pCBCEWeBGJxdRWqT8GQkY,spotify:track:4pCBCEWeBGJxdRWqT8GQkY,https://api.spotify.com/v1/tracks/4pCBCEWeBGJxdRWqT8GQkY,https://api.spotify.com/v1/audio-analysis/4pCBCEWeBGJxdRWqT8GQkY,179851,4
Here for You - Radio Edit,Maraaya,spotify:track:0Es5TMIKrTH3bLf0wk0sut,0.479,0.786,4,-4.404,0,0.098,0.00465,0.0,0.377,0.502,79.131,audio_features,0Es5TMIKrTH3bLf0wk0sut,spotify:track:0Es5TMIKrTH3bLf0wk0sut,https://api.spotify.com/v1/tracks/0Es5TMIKrTH3bLf0wk0sut,https://api.spotify.com/v1/audio-analysis/0Es5TMIKrTH3bLf0wk0sut,204209,4
Amanecer,Edurne,spotify:track:2zHDsCjQGp7XqsqrrNR9t9,0.44,0.676,3,-5.04,0,0.0329,0.16,1.05e-05,0.112,0.0876,126.866,audio_features,2zHDsCjQGp7XqsqrrNR9t9,spotify:track:2zHDsCjQGp7XqsqrrNR9t9,https://api.spotify.com/v1/tracks/2zHDsCjQGp7XqsqrrNR9t9,https://api.spotify.com/v1/audio-analysis/2zHDsCjQGp7XqsqrrNR9t9,184640,4
Still in Love with You,Electro Velvet,spotify:track:4HtQzcTI6wh3Xjj4fAzz2l,0.751,0.807,0,-4.431,1,0.0578,0.0274,0.0,0.0774,0.74,117.012,audio_features,4HtQzcTI6wh3Xjj4fAzz2l,spotify:track:4HtQzcTI6wh3Xjj4fAzz2l,https://api.spotify.com/v1/tracks/4HtQzcTI6wh3Xjj4fAzz2l,https://api.spotify.com/v1/audio-analysis/4HtQzcTI6wh3Xjj4fAzz2l,168901,4
Time - Eurovision Song Contest 2015,Uzari,spotify:track:6blg0qHCVx36QDBGmWpy7M,0.564,0.84,7,-3.928,0,0.0388,0.0989,0.0,0.268,0.513,129.941,audio_features,6blg0qHCVx36QDBGmWpy7M,spotify:track:6blg0qHCVx36QDBGmWpy7M,https://api.spotify.com/v1/tracks/6blg0qHCVx36QDBGmWpy7M,https://api.spotify.com/v1/audio-analysis/6blg0qHCVx36QDBGmWpy7M,184385,4
The Way You Are,Anti Social Media,spotify:track:6tjQmssYRxz7kVdDee0NBL,0.534,0.718,0,-4.061,1,0.0296,0.0313,0.0,0.239,0.701,124.982,audio_features,6tjQmssYRxz7kVdDee0NBL,spotify:track:6tjQmssYRxz7kVdDee0NBL,https://api.spotify.com/v1/tracks/6tjQmssYRxz7kVdDee0NBL,https://api.spotify.com/v1/audio-analysis/6tjQmssYRxz7kVdDee0NBL,185613,4
Walk Along,Trijntje Oosterhuis,spotify:track:0z3UNXI7HBMpAX7p8xg2pu,0.487,0.81,6,-3.687,1,0.0423,0.244,0.0108,0.495,0.417,171.785,audio_features,0z3UNXI7HBMpAX7p8xg2pu,spotify:track:0z3UNXI7HBMpAX7p8xg2pu,https://api.spotify.com/v1/tracks/0z3UNXI7HBMpAX7p8xg2pu,https://api.spotify.com/v1/audio-analysis/0z3UNXI7HBMpAX7p8xg2pu,183027,4
A Monster Like Me,Mørland,spotify:track:0NUo9v2LinmW8OhEyjYReW,0.305,0.308,1,-8.081,0,0.0296,0.456,0.0,0.0975,0.167,146.675,audio_features,0NUo9v2LinmW8OhEyjYReW,spotify:track:0NUo9v2LinmW8OhEyjYReW,https://api.spotify.com/v1/tracks/0NUo9v2LinmW8OhEyjYReW,https://api.spotify.com/v1/audio-analysis/0NUo9v2LinmW8OhEyjYReW,185013,4
One Night's Anger - Eurovision 2014 - Albania,Hersi,spotify:track:1e7hVISj3bDzGrknIRJCA0,0.537,0.583,8,-5.599,1,0.0331,0.265,0.0,0.0706,0.557,151.952,audio_features,1e7hVISj3bDzGrknIRJCA0,spotify:track:1e7hVISj3bDzGrknIRJCA0,https://api.spotify.com/v1/tracks/1e7hVISj3bDzGrknIRJCA0,https://api.spotify.com/v1/audio-analysis/1e7hVISj3bDzGrknIRJCA0,184613,3
Not Alone,Aram MP3,spotify:track:1LMUArwQoJRXXkppeGV10D,0.395,0.618,0,-7.117,0,0.0377,0.0247,0.000632,0.116,0.0729,140.065,audio_features,1LMUArwQoJRXXkppeGV10D,spotify:track:1LMUArwQoJRXXkppeGV10D,https://api.spotify.com/v1/tracks/1LMUArwQoJRXXkppeGV10D,https://api.spotify.com/v1/audio-analysis/1LMUArwQoJRXXkppeGV10D,183213,4
Cheesecake - Eurovision 2014 - Belarus,Teo,spotify:track:5pALUcsHsRsFl55w2Cnumt,0.808,0.813,1,-4.063,0,0.063,0.16,0.0,0.0294,0.89,95.008,audio_features,5pALUcsHsRsFl55w2Cnumt,spotify:track:5pALUcsHsRsFl55w2Cnumt,https://api.spotify.com/v1/tracks/5pALUcsHsRsFl55w2Cnumt,https://api.spotify.com/v1/audio-analysis/5pALUcsHsRsFl55w2Cnumt,179467,4
Hunter of Stars,Sebalter,spotify:track:5pX8S6xCA08WHIbddDnGRP,0.569,0.889,4,-4.432,0,0.0693,0.141,2.62e-05,0.0972,0.92,176.854,audio_features,5pX8S6xCA08WHIbddDnGRP,spotify:track:5pX8S6xCA08WHIbddDnGRP,https://api.spotify.com/v1/tracks/5pX8S6xCA08WHIbddDnGRP,https://api.spotify.com/v1/audio-analysis/5pX8S6xCA08WHIbddDnGRP,186573,4
Cliche Love Song - Original Version,Basim,spotify:track:1SR2XhJFqt7aU0N0AtZGHp,0.779,0.837,8,-4.071,1,0.0562,0.0515,0.0,0.0523,0.717,111.977,audio_features,1SR2XhJFqt7aU0N0AtZGHp,spotify:track:1SR2XhJFqt7aU0N0AtZGHp,https://api.spotify.com/v1/tracks/1SR2XhJFqt7aU0N0AtZGHp,https://api.spotify.com/v1/audio-analysis/1SR2XhJFqt7aU0N0AtZGHp,181013,4
Amazing,Tanja,spotify:track:2B33ooAtDIX7pGjZdfgd6P,0.53,0.857,5,-5.445,0,0.0474,0.0202,0.0,0.11,0.438,128.017,audio_features,2B33ooAtDIX7pGjZdfgd6P,spotify:track:2B33ooAtDIX7pGjZdfgd6P,https://api.spotify.com/v1/tracks/2B33ooAtDIX7pGjZdfgd6P,https://api.spotify.com/v1/audio-analysis/2B33ooAtDIX7pGjZdfgd6P,184400,4
Dancing in the Rain - Official Eurovision 2014 - Spain,Ruth Lorenzo,spotify:track:1g85YVXdiSaS7wnrbv85eL,0.601,0.668,0,-6.625,1,0.042,0.675,6.15e-05,0.0984,0.422,130.006,audio_features,1g85YVXdiSaS7wnrbv85eL,spotify:track:1g85YVXdiSaS7wnrbv85eL,https://api.spotify.com/v1/tracks/1g85YVXdiSaS7wnrbv85eL,https://api.spotify.com/v1/audio-analysis/1g85YVXdiSaS7wnrbv85eL,172770,4
Something Better,Softengine,spotify:track:2hiju0md55UPcWYaBfCcVN,0.558,0.859,0,-6.321,1,0.0484,0.000662,0.0,0.145,0.352,146.033,audio_features,2hiju0md55UPcWYaBfCcVN,spotify:track:2hiju0md55UPcWYaBfCcVN,https://api.spotify.com/v1/tracks/2hiju0md55UPcWYaBfCcVN,https://api.spotify.com/v1/audio-analysis/2hiju0md55UPcWYaBfCcVN,180008,4
Moustache,Twin Twin,spotify:track:3XiEknHgHpwCuk3CuA2RIV,0.656,0.894,3,-5.277,0,0.0439,0.00427,3.19e-05,0.0881,0.787,128.0,audio_features,3XiEknHgHpwCuk3CuA2RIV,spotify:track:3XiEknHgHpwCuk3CuA2RIV,https://api.spotify.com/v1/tracks/3XiEknHgHpwCuk3CuA2RIV,https://api.spotify.com/v1/audio-analysis/3XiEknHgHpwCuk3CuA2RIV,169181,4
Children of the Universe,Molly,spotify:track:7wn3r1q1yLf9FlHO4HpGQi,0.566,0.756,6,-3.547,1,0.0493,0.145,0.000115,0.329,0.423,140.044,audio_features,7wn3r1q1yLf9FlHO4HpGQi,spotify:track:7wn3r1q1yLf9FlHO4HpGQi,https://api.spotify.com/v1/tracks/7wn3r1q1yLf9FlHO4HpGQi,https://api.spotify.com/v1/audio-analysis/7wn3r1q1yLf9FlHO4HpGQi,180000,4
Rise Up - Eurovision Version,Freaky Fortune,spotify:track:3YdiPnfDDkkZ8Mhr4MOPcR,0.673,0.821,0,-5.625,0,0.0618,0.0365,0.0,0.387,0.653,127.975,audio_features,3YdiPnfDDkkZ8Mhr4MOPcR,spotify:track:3YdiPnfDDkkZ8Mhr4MOPcR,https://api.spotify.com/v1/tracks/3YdiPnfDDkkZ8Mhr4MOPcR,https://api.spotify.com/v1/audio-analysis/3YdiPnfDDkkZ8Mhr4MOPcR,182134,4
Running,Kállay Saunders,spotify:track:2l75XRzIrKfAZ4cE7VW6fo,0.587,0.652,6,-5.717,1,0.0331,0.187,0.0,0.0949,0.422,90.245,audio_features,2l75XRzIrKfAZ4cE7VW6fo,spotify:track:2l75XRzIrKfAZ4cE7VW6fo,https://api.spotify.com/v1/tracks/2l75XRzIrKfAZ4cE7VW6fo,https://api.spotify.com/v1/audio-analysis/2l75XRzIrKfAZ4cE7VW6fo,181733,4
Same Heart - Eurovision 2014 - Israel,Mei Finegold,spotify:track:379KepiioggdYFJJFriwVp,0.632,0.88,11,-5.341,0,0.0461,0.089,0.0,0.13,0.452,124.037,audio_features,379KepiioggdYFJJFriwVp,spotify:track:379KepiioggdYFJJFriwVp,https://api.spotify.com/v1/tracks/379KepiioggdYFJJFriwVp,https://api.spotify.com/v1/audio-analysis/379KepiioggdYFJJFriwVp,179120,4
Attention - Eurovision 2014 - Lithuania,Vilija Matačiūnaitė,spotify:track:1WhizSxniuzqVvrHt909sY,0.548,0.954,1,-4.743,0,0.0756,0.0979,0.0,0.186,0.157,74.971,audio_features,1WhizSxniuzqVvrHt909sY,spotify:track:1WhizSxniuzqVvrHt909sY,https://api.spotify.com/v1/tracks/1WhizSxniuzqVvrHt909sY,https://api.spotify.com/v1/audio-analysis/1WhizSxniuzqVvrHt909sY,173453,4
Calm After The Storm - Radio Edit,The Common Linnets,spotify:track:3LHOMrvVg7g9IvBiUpkhNz,0.706,0.367,6,-11.402,1,0.033,0.524,0.232,0.111,0.432,116.039,audio_features,3LHOMrvVg7g9IvBiUpkhNz,spotify:track:3LHOMrvVg7g9IvBiUpkhNz,https://api.spotify.com/v1/tracks/3LHOMrvVg7g9IvBiUpkhNz,https://api.spotify.com/v1/audio-analysis/3LHOMrvVg7g9IvBiUpkhNz,184379,4
My Slowianie - We Are Slavic - Eurovision 2014 - Poland,Donatan - Cleo,spotify:track:6N4wJ4PQ6wuMQ0o6BB7Goh,0.692,0.829,7,-4.858,1,0.154,0.29,1.08e-06,0.366,0.649,156.028,audio_features,6N4wJ4PQ6wuMQ0o6BB7Goh,spotify:track:6N4wJ4PQ6wuMQ0o6BB7Goh,https://api.spotify.com/v1/tracks/6N4wJ4PQ6wuMQ0o6BB7Goh,https://api.spotify.com/v1/audio-analysis/6N4wJ4PQ6wuMQ0o6BB7Goh,179080,4
Quero Ser Tua,Suzy,spotify:track:508BVVNeDCgoI6fFagSrez,0.741,0.92,0,-4.081,1,0.046,0.144,0.00123,0.0917,0.922,130.007,audio_features,508BVVNeDCgoI6fFagSrez,spotify:track:508BVVNeDCgoI6fFagSrez,https://api.spotify.com/v1/tracks/508BVVNeDCgoI6fFagSrez,https://api.spotify.com/v1/audio-analysis/508BVVNeDCgoI6fFagSrez,181200,4
Miracle (Eurovision Song Contest 2014),Ovi,spotify:track:0tBUd6UyIMfV29IdD1sEpT,0.554,0.868,9,-3.875,1,0.0378,0.0184,0.0,0.18,0.346,135.076,audio_features,0tBUd6UyIMfV29IdD1sEpT,spotify:track:0tBUd6UyIMfV29IdD1sEpT,https://api.spotify.com/v1/tracks/0tBUd6UyIMfV29IdD1sEpT,https://api.spotify.com/v1/audio-analysis/0tBUd6UyIMfV29IdD1sEpT,183147,4
Undo,Sanna Nielsen,spotify:track:1y0Ptl7dOU9sB3ISlJYYpU,0.58,0.493,6,-3.53,1,0.0383,0.399,0.0,0.0829,0.256,121.904,audio_features,1y0Ptl7dOU9sB3ISlJYYpU,spotify:track:1y0Ptl7dOU9sB3ISlJYYpU,https://api.spotify.com/v1/tracks/1y0Ptl7dOU9sB3ISlJYYpU,https://api.spotify.com/v1/audio-analysis/1y0Ptl7dOU9sB3ISlJYYpU,187653,4
Maybe - ESC Version,Valentina Monetta,spotify:track:2Cwkfs16UBFr3wsdpovDUg,0.554,0.758,7,-4.699,0,0.0374,0.466,0.0,0.295,0.175,114.446,audio_features,2Cwkfs16UBFr3wsdpovDUg,spotify:track:2Cwkfs16UBFr3wsdpovDUg,https://api.spotify.com/v1/tracks/2Cwkfs16UBFr3wsdpovDUg,https://api.spotify.com/v1/audio-analysis/2Cwkfs16UBFr3wsdpovDUg,187027,4
Hold Me - Eurovision 2013 - Azerbaijan,Farid Mammadov,spotify:track:1176Ga8Qwqlcx0ZfaVSj9R,0.514,0.781,10,-3.592,0,0.0288,0.0128,0.0,0.188,0.288,90.019,audio_features,1176Ga8Qwqlcx0ZfaVSj9R,spotify:track:1176Ga8Qwqlcx0ZfaVSj9R,https://api.spotify.com/v1/tracks/1176Ga8Qwqlcx0ZfaVSj9R,https://api.spotify.com/v1/audio-analysis/1176Ga8Qwqlcx0ZfaVSj9R,174587,4
Love Kills - Eurovision 2013 - Belgium,Roberto Bellarosa,spotify:track:3JjKteomTW8lCrowYkvknR,0.466,0.687,6,-6.551,1,0.0354,0.0146,0.0,0.178,0.364,132.126,audio_features,3JjKteomTW8lCrowYkvknR,spotify:track:3JjKteomTW8lCrowYkvknR,https://api.spotify.com/v1/tracks/3JjKteomTW8lCrowYkvknR,https://api.spotify.com/v1/audio-analysis/3JjKteomTW8lCrowYkvknR,180907,4
Solayoh - Eurovision 2013 - Belarus,Alyona Lanskaya,spotify:track:3U2U7o7LCuMR3GdRS8dofW,0.811,0.91,6,-4.773,0,0.0502,0.0231,0.00166,0.265,0.605,94.989,audio_features,3U2U7o7LCuMR3GdRS8dofW,spotify:track:3U2U7o7LCuMR3GdRS8dofW,https://api.spotify.com/v1/tracks/3U2U7o7LCuMR3GdRS8dofW,https://api.spotify.com/v1/audio-analysis/3U2U7o7LCuMR3GdRS8dofW,179053,4
Glorious - Video Edit,Cascada,spotify:track:1xRlV9v2HJzZvDaGKQMCuz,0.564,0.856,7,-5.075,0,0.0538,0.00314,3.74e-05,0.312,0.319,127.983,audio_features,1xRlV9v2HJzZvDaGKQMCuz,spotify:track:1xRlV9v2HJzZvDaGKQMCuz,https://api.spotify.com/v1/tracks/1xRlV9v2HJzZvDaGKQMCuz,https://api.spotify.com/v1/audio-analysis/1xRlV9v2HJzZvDaGKQMCuz,207594,4
Only Teardrops,Emmelie de Forest,spotify:track:5QLqrMhJSM4GZaR1CX13Wo,0.563,0.834,9,-4.686,0,0.0607,0.0951,0.0,0.254,0.44,110.978,audio_features,5QLqrMhJSM4GZaR1CX13Wo,spotify:track:5QLqrMhJSM4GZaR1CX13Wo,https://api.spotify.com/v1/tracks/5QLqrMhJSM4GZaR1CX13Wo,https://api.spotify.com/v1/audio-analysis/5QLqrMhJSM4GZaR1CX13Wo,182893,4
Constigo Hasta El Final (With You Until The End) - Eurovision 2013 - Spain,ESDM,spotify:track:2lwNvxRKImJsl7Tbqcv2VK,0.454,0.542,8,-7.159,1,0.032,0.0276,0.000216,0.0755,0.361,151.729,audio_features,2lwNvxRKImJsl7Tbqcv2VK,spotify:track:2lwNvxRKImJsl7Tbqcv2VK,https://api.spotify.com/v1/tracks/2lwNvxRKImJsl7Tbqcv2VK,https://api.spotify.com/v1/audio-analysis/2lwNvxRKImJsl7Tbqcv2VK,185613,4
Alcohol is Free - Eurovision 2013 - Greece,Koza Mostra,spotify:track:10qLaDfdaLTN14Z29guHBD,0.57,0.911,2,-4.317,0,0.0403,0.00747,0.0,0.0385,0.861,171.978,audio_features,10qLaDfdaLTN14Z29guHBD,spotify:track:10qLaDfdaLTN14Z29guHBD,https://api.spotify.com/v1/tracks/10qLaDfdaLTN14Z29guHBD,https://api.spotify.com/v1/audio-analysis/10qLaDfdaLTN14Z29guHBD,174787,4
